ID,IS_ACTIVE,TRANSLATION_SET_ID,IS_CORE,ARTIST_ID,PROJECT_ID,GAID_TYPE_CODE,GAID_TYPE,GAID,CATEGORY_CODE,CATEGORY,TYPE_CODE,TYPE,SUB_TYPE_CODE,SUB_TYPE,COUNTRY_OF_CREATION_CODE,COUNTRY_OF_CREATION,CREATION_DATE,ESTIMATED_PUBLIC_DOMAIN_DATE,MAJOR_GENRE_CODE,MAJOR_GENRE,MINOR_GENRE_CODE,MINOR_GENRE,EXPLICIT_CODE,NON_STANDARD_GENRE,EXPLICIT_RATING,IS_AUTO_CREATE_PRODUCT,IS_THIRD_PARTY_OWNED_REP,IS_COPYRIGHT_LIABILITY,IS_SELLABLE_AS_TRACK,IS_MUSICAL_WORK_BASED,SECURITY_GROUP_ID,PLAY_LENGTH,EDIT_TYPE_CODE,EDIT_TYPE,PRIMARY_LYRICS_LANGUAGE_CODE,PRIMARY_LYRICS_LANGUAGE,COUNTRY_OF_RECORDING_CODE,COUNTRY_OF_RECORDING,MASTERING_LOCATION,IS_INSTRUMENTAL,IS_ARCHIVED,COLOR_DOMAIN_CODE,COLOR_DOMAIN,ARTIST_DISPLAY_TITLE,TITLE,DISPLAY_TITLE,VERSION,VERSION_DESCRIPTION,WORK_DISPLAY_TITLE,SHORT_SYNOPSIS,LONG_SYNOPSIS,KEYWORDS,OCCASION_OR_EVENT,PERFORMANCE_VENUE,TRANSCRIPT_OR_LYRICS,ORCHESTRA_DISPLAY_NAME,TREATMENT,CAPTION,CREATION_LOCATON,GROUP_CODE_OR_COLLECTION,ISRC,NSRA,DUMMY_ASSET_ID,P_CREDIT,WW_REPERTOIRE_OWNER_ID,WW_REPERTOIRE_OWNER_COMPANYNUM,WW_REPERTOIRE_OWNER,PLACE_OF_PUBLICATION,AVAILABLE_IN_CAR,PLATFORM,UNASSIGNED_SALE,SOR_FIN_PROJ_ID,FINANCIAL_COMPANY,FINANCIAL_LABEL,PROJ_ACCTG_ELEMENT_1,CREATED_BY,CREATED_ON,LAST_MODIFIED_BY,LAST_MODIFIED_ON,IS_DELETED,PRIMARY_PRODUCT_ID,P_YEAR,IS_ORIGINAL,IS_METADATA_COMPLETE,IS_DMD_LOCKED,INTERNAL_COMMENTS,PMO_ID,PMO_CODE,PMO_TITLE,METADATA_LANGUAGE_CODE,METADATA_LANGUAGE,COPYRIGHT_HOLDER_TYPE_CODE,COPYRIGHT_HOLDER_TYPE,COUNTRY_OF_COMMISSIONING_CODE,COUNTRY_OF_COMMISSIONING,AUDIO_PRESENTATION_CODE,AUDIO_PRESENTATION,SUCCESSOR_STATUS_CODE,SUCCESSOR_STATUS,IS_PARTICIPANT_COMPLETE,ADDITIONAL_MAIN_ARTISTS,ORIGINAL_GLOBAL_RELEASE_DATE,IS_CONFIDENTIAL,MDM_TITLE_CLEANED,MDM_ATTRIBUTES_CLEANED,MDM_ARTIST_CLEANED,MDM_ASSET_PARTICIPANT_CLEANED,MDM_ASSET_WORK_PARTICIP_CLEAN,MDM_CREDITS_CLEANED,MDM_CLEANED,MDM_RLS_DATE_CLEANED,CONSUMER_OGRD,MDM_NON_OWNED,MDM_OUT_OF_SCOPE,IS_SPLIT_OWNED
9696103,Y,501,Y,1681266,4313232,243,ISRC,GBAHS2201204,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2714,Dance,,,1219,,Not Explicit,N,N,,N,Y,1000154,000:03:39,,,4382,English,4229,UNITED KINGDOM,,,,,,Toyboy & Robin,Think It Over,Think It Over (Club Edit),Club Edit,,Think it over,,,,,,,,,,,,GBAHS2201204,,,2022 Toyin Mustapha and Rob Drake,1877127,7972041,Toyin Mustapha,,,,,,,,,1011282,2022-09-28 08:43:06.000,1015082,2024-05-22 06:12:55.000,N,11272818,2022,Y,Y,Y,,1007083,7910,East West Records UK Ltd,1008827,English,1009527,WMG is Exclusive Licensee,4229,UNITED KINGDOM,1013065,MQS Stereo,,,N,,2022-10-07 00:00:00.000,N,,,,,,,,,2022-07-05 00:00:00.000,N,N,N
9696104,Y,501,Y,1681266,4313232,243,ISRC,GBAHS2201205,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2714,Dance,,,1219,,Not Explicit,N,N,,N,Y,1000154,000:02:40,,,4382,English,4229,UNITED KINGDOM,,,,,,Toyboy & Robin,Think It Over (Club Edit),Think It Over (Club Edit) [Extended],Extended,,Think it over,,,,,,,,,,,,GBAHS2201205,,,2022 Toyin Mustapha and Rob Drake,1877127,7972041,Toyin Mustapha,,,,,,,,,1011282,2022-09-28 08:43:06.000,1015082,2024-05-22 06:12:55.000,N,11272843,2022,Y,Y,N,,1007083,7910,East West Records UK Ltd,1008827,English,1009527,WMG is Exclusive Licensee,4229,UNITED KINGDOM,1013065,MQS Stereo,,,N,,,N,,,,,,,,,2022-10-07 00:00:00.000,N,N,N
9696105,Y,501,Y,1220377,4396831,243,ISRC,PLA552200410,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,,,1219,,Not Explicit,N,N,,N,Y,1000139,000:03:01,,,4641,Polish,4175,POLAND,,,,,,Halina Mlynkova,O sobie samym,O sobie samym,,,O sobie samym,,,,,,,,,,,,PLA552200410,,,2022 Warner Music Poland / Kindla Music Group,1005014,7620,WM Poland,,,,,,,,,1016664,2022-09-28 08:43:06.000,1016664,2022-10-11 09:43:14.000,N,11272800,2022,Y,Y,Y,Dolby Atmos,1007068,7620,WM Poland,1009466,Polish,1009525,WMG is Original Copyright,4175,POLAND,1013065,MQS Stereo,,,N,,2022-10-14 00:00:00.000,N,,,,,,,,,2022-10-14 00:00:00.000,N,N,N
9696106,Y,501,Y,1220377,4396831,243,ISRC,PLA552200411,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,,,1219,,Not Explicit,N,N,,N,Y,1000139,000:04:28,,,4641,Polish,4175,POLAND,,,,,,Halina Mlynkova,Od nocy do nocy,Od nocy do nocy,,,Od nocy do nocy,,,,,,,,,,,,PLA552200411,,,2022 Warner Music Poland / Kindla Music Group,1005014,7620,WM Poland,,,,,,,,,1016664,2022-09-28 08:43:06.000,5,2022-09-29 08:12:57.000,N,11272801,2022,Y,Y,Y,Dolby Atmos,1007068,7620,WM Poland,1009466,Polish,1009525,WMG is Original Copyright,4175,POLAND,1013065,MQS Stereo,,,N,,2022-10-14 00:00:00.000,N,,,,,,,,,2022-10-14 00:00:00.000,N,N,N
9696107,Y,501,Y,1220377,4396831,243,ISRC,PLA552200412,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,,,1219,,Not Explicit,N,N,,N,Y,1000139,000:02:44,,,4641,Polish,4175,POLAND,,,,,,Halina Mlynkova,Szukaj mnie,Szukaj mnie,,,Szukaj mnie,,,,,,,,,,,,PLA552200412,,,2022 Warner Music Poland / Kindla Music Group,1005014,7620,WM Poland,,,,,,,,,1016664,2022-09-28 08:43:11.000,5,2022-09-29 08:12:57.000,N,11272802,2022,Y,Y,Y,Dolby Atmos,1007068,7620,WM Poland,1009466,Polish,1009525,WMG is Original Copyright,4175,POLAND,1013065,MQS Stereo,,,N,,2022-10-14 00:00:00.000,N,,,,,,,,,2022-10-14 00:00:00.000,N,N,N
9696108,Y,501,Y,1220377,4396831,243,ISRC,PLA552200413,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,,,1219,,Not Explicit,N,N,,N,Y,1000139,000:04:49,,,4641,Polish,4175,POLAND,,,,,,Halina Mlynkova,Ruchome piaski,Ruchome piaski,,,Ruchome piaski,,,,,,,,,,,,PLA552200413,,,2022 Warner Music Poland / Kindla Music Group,1005014,7620,WM Poland,,,,,,,,,1016664,2022-09-28 08:43:11.000,5,2022-09-29 08:12:57.000,N,11272803,2022,Y,Y,Y,Dolby Atmos,1007068,7620,WM Poland,1009466,Polish,1009525,WMG is Original Copyright,4175,POLAND,1013065,MQS Stereo,,,N,,2022-10-14 00:00:00.000,N,,,,,,,,,2022-10-14 00:00:00.000,N,N,N
9696109,Y,501,Y,1220377,4396831,243,ISRC,PLA552200414,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,,,1219,,Not Explicit,N,N,,N,Y,1000139,000:02:50,,,4641,Polish,4175,POLAND,,,,,,Halina Mlynkova,Jak przygoda to tylko w Warszawie,Jak przygoda to tylko w Warszawie,,,Jak przygoda to tylko w Warszawie,,,,,,,,,,,,PLA552200414,,,2022 Warner Music Poland / Kindla Music Group,1005014,7620,WM Poland,,,,,,,,,1016664,2022-09-28 08:43:12.000,5,2022-09-29 08:12:57.000,N,11272804,2022,Y,Y,Y,Dolby Atmos,1007068,7620,WM Poland,1009466,Polish,1009525,WMG is Original Copyright,4175,POLAND,1013065,MQS Stereo,,,N,,2022-10-14 00:00:00.000,N,,,,,,,,,2022-10-14 00:00:00.000,N,N,N
9696110,Y,501,Y,1220377,4396831,243,ISRC,PLA552200415,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,,,1219,,Not Explicit,N,N,,N,Y,1000139,000:03:51,,,4641,Polish,4175,POLAND,,,,,,Halina Mlynkova,Tři oříšky,Tři oříšky,,,Tři oříšky,,,,,,,,,,,,PLA552200415,,,2022 Warner Music Poland / Kindla Music Group,1005014,7620,WM Poland,,,,,,,,,1016664,2022-09-28 08:43:12.000,5,2022-09-29 08:12:57.000,N,11272805,2022,Y,Y,Y,Dolby Atmos,1007068,7620,WM Poland,1009466,Polish,1009525,WMG is Original Copyright,4175,POLAND,1013065,MQS Stereo,,,N,,2022-10-14 00:00:00.000,N,,,,,,,,,2022-10-14 00:00:00.000,N,N,N
9696111,Y,501,Y,1220377,4396831,243,ISRC,PLA552200416,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,,,1219,,Not Explicit,N,N,,N,Y,1000139,000:04:59,,,4641,Polish,4175,POLAND,,,,,,Halina Mlynkova,To ostatnia niedziela,To ostatnia niedziela,,,To ostatnia niedziela,,,,,,,,,,,,PLA552200416,,,2022 Warner Music Poland / Kindla Music Group,1005014,7620,WM Poland,,,,,,,,,1016664,2022-09-28 08:43:16.000,5,2022-09-29 08:12:57.000,N,11272806,2022,Y,Y,Y,Dolby Atmos,1007068,7620,WM Poland,1009466,Polish,1009525,WMG is Original Copyright,4175,POLAND,1013065,MQS Stereo,,,N,,2022-10-14 00:00:00.000,N,,,,,,,,,2022-10-14 00:00:00.000,N,N,N
9696112,Y,501,Y,1220377,4396831,243,ISRC,PLA552200417,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,,,1219,,Not Explicit,N,N,,N,Y,1000139,000:03:58,,,4641,Polish,4175,POLAND,,,,,,Halina Mlynkova,Wielka miłość,Wielka miłość,,,Wielka miłość,,,,,,,,,,,,PLA552200417,,,2022 Warner Music Poland / Kindla Music Group,1005014,7620,WM Poland,,,,,,,,,1016664,2022-09-28 08:43:16.000,5,2022-09-29 08:12:57.000,N,11272807,2022,Y,Y,Y,Dolby Atmos,1007068,7620,WM Poland,1009466,Polish,1009525,WMG is Original Copyright,4175,POLAND,1013065,MQS Stereo,,,N,,2022-10-14 00:00:00.000,N,,,,,,,,,2022-10-14 00:00:00.000,N,N,N
9696113,Y,501,Y,1220377,4396831,243,ISRC,PLA552200418,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,,,1219,,Not Explicit,N,N,,N,Y,1000139,000:03:11,,,4641,Polish,4175,POLAND,,,,,,Halina Mlynkova,Powtarzalność,Powtarzalność,,,Powtarzalność,,,,,,,,,,,,PLA552200418,,,2022 Warner Music Poland / Kindla Music Group,1005014,7620,WM Poland,,,,,,,,,1016664,2022-09-28 08:43:17.000,5,2022-09-29 08:12:57.000,N,11272808,2022,Y,Y,Y,Dolby Atmos,1007068,7620,WM Poland,1009466,Polish,1009525,WMG is Original Copyright,4175,POLAND,1013065,MQS Stereo,,,N,,2022-10-14 00:00:00.000,N,,,,,,,,,2022-10-14 00:00:00.000,N,N,N
9696114,Y,501,Y,1859128,3945704,243,ISRC,HKE672200690,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:44,,,4333,Chinese,4044,CHINA,,,,,,TIA RAY,Lucky Rain (feat. Jackson Wang),Lucky Rain (feat. Jackson Wang),,,Lucky Rain,,,,,,,,,,,,HKE672200690,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:43:17.000,1749,2023-08-01 23:32:40.000,N,11272872,2018,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696114,Y,531,N,1859128,3945704,243,ISRC,HKE672200690,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:44,,,4333,Chinese,4044,CHINA,,,,,,袁娅维,Lucky Rain (feat. 王嘉尔),Lucky Rain (feat. 王嘉尔),,,Lucky Rain,,,,,,,,,,,,HKE672200690,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:53:23.000,1749,2023-08-01 23:32:40.000,N,11272872,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696114,Y,532,N,1859128,3945704,243,ISRC,HKE672200690,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:44,,,4333,Chinese,4044,CHINA,,,,,,袁婭維,Lucky Rain (feat. 王嘉爾),Lucky Rain (feat. 王嘉爾),,,Lucky Rain,,,,,,,,,,,,HKE672200690,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:53:23.000,1749,2023-08-01 23:32:40.000,N,11272872,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696115,Y,501,Y,1859128,3907521,243,ISRC,HKE672200691,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:02:59,,,4333,Chinese,4044,CHINA,,,,,,TIA RAY,Don't Speak,Don't Speak,,,Don't Speak,,,,,,,,,,,,HKE672200691,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:43:21.000,1749,2023-08-01 23:32:40.000,N,11272873,2018,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-01 00:00:00.000,,,N
9696115,Y,531,N,1859128,3907521,243,ISRC,HKE672200691,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:02:59,,,4333,Chinese,4044,CHINA,,,,,,袁娅维,别废话,别废话,,,Don't Speak,,,,,,,,,,,,HKE672200691,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:53:23.000,1749,2023-08-01 23:32:40.000,N,11272873,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-01 00:00:00.000,,,N
9696115,Y,532,N,1859128,3907521,243,ISRC,HKE672200691,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:02:59,,,4333,Chinese,4044,CHINA,,,,,,袁婭維,別廢話,別廢話,,,Don't Speak,,,,,,,,,,,,HKE672200691,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:53:23.000,1749,2023-08-01 23:32:40.000,N,11272873,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-01 00:00:00.000,,,N
9696116,Y,501,Y,2018119,3945705,243,ISRC,HKE672200692,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:22,,,4333,Chinese,4044,CHINA,,,,,,TIA RAY & Kehlani,Romanticism,Romanticism,,,Romanticism,,,,,,,,,,,,HKE672200692,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:43:21.000,1749,2023-08-01 23:32:40.000,N,11272874,2018,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696116,Y,531,N,2018119,3945705,243,ISRC,HKE672200692,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:22,,,4333,Chinese,4044,CHINA,,,,,,袁娅维 & Kehlani,浪漫主义,浪漫主义,,,Romanticism,,,,,,,,,,,,HKE672200692,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:53:29.000,1749,2023-08-01 23:32:40.000,N,11272874,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696116,Y,532,N,2018119,3945705,243,ISRC,HKE672200692,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:22,,,4333,Chinese,4044,CHINA,,,,,,袁婭維 & Kehlani,浪漫主義,浪漫主義,,,Romanticism,,,,,,,,,,,,HKE672200692,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:53:29.000,1749,2023-08-01 23:32:40.000,N,11272874,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696117,Y,501,Y,1859128,3945704,243,ISRC,HKE672200693,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:15,,,4333,Chinese,4044,CHINA,,,,,,TIA RAY,Natural,Natural,,,Natural,,,,,,,,,,,,HKE672200693,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:43:22.000,1749,2023-08-01 23:32:40.000,N,11272875,2018,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696117,Y,531,N,1859128,3945704,243,ISRC,HKE672200693,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:15,,,4333,Chinese,4044,CHINA,,,,,,袁娅维,自然,自然,,,Natural,,,,,,,,,,,,HKE672200693,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:53:29.000,1749,2023-08-01 23:32:40.000,N,11272875,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696117,Y,532,N,1859128,3945704,243,ISRC,HKE672200693,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:15,,,4333,Chinese,4044,CHINA,,,,,,袁婭維,自然,自然,,,Natural,,,,,,,,,,,,HKE672200693,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:53:29.000,1749,2023-08-01 23:32:40.000,N,11272875,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696118,Y,501,Y,1859128,3945704,243,ISRC,HKE672200694,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:03:37,,,4333,Chinese,4044,CHINA,,,,,,TIA RAY,Love From Afar,Love From Afar,,,Love From Afar,,,,,,,,,,,,HKE672200694,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:43:22.000,1749,2023-08-01 23:32:40.000,N,11272876,2018,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696118,Y,531,N,1859128,3945704,243,ISRC,HKE672200694,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:03:37,,,4333,Chinese,4044,CHINA,,,,,,袁娅维,远远的,远远的,,,Love From Afar,,,,,,,,,,,,HKE672200694,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:53:29.000,1749,2023-08-01 23:32:40.000,N,11272876,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696118,Y,532,N,1859128,3945704,243,ISRC,HKE672200694,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:03:37,,,4333,Chinese,4044,CHINA,,,,,,袁婭維,遠遠的,遠遠的,,,Love From Afar,,,,,,,,,,,,HKE672200694,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:53:29.000,1749,2023-08-01 23:32:40.000,N,11272876,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-20 00:00:00.000,,,N
9696119,Y,501,Y,1859128,3945704,243,ISRC,HKE672200695,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:21,,,4333,Chinese,4044,CHINA,,,,,,TIA RAY,Illusion,Illusion,,,Illusion,,,,,,,,,,,,HKE672200695,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:43:25.000,1749,2023-08-01 23:32:40.000,N,11272877,2018,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-12 00:00:00.000,,,N
9696119,Y,531,N,1859128,3945704,243,ISRC,HKE672200695,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:21,,,4333,Chinese,4044,CHINA,,,,,,袁娅维,存·不存在,存·不存在,,,Illusion,,,,,,,,,,,,HKE672200695,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:53:30.000,1749,2023-08-01 23:32:40.000,N,11272877,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-12 00:00:00.000,,,N
9696119,Y,532,N,1859128,3945704,243,ISRC,HKE672200695,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,,,2751,Pop,1013605,Mandopop,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:21,,,4333,Chinese,4044,CHINA,,,,,,袁婭維,存·不存在,存·不存在,,,Illusion,,,,,,,,,,,,HKE672200695,,,2018 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 08:53:30.000,1749,2023-08-01 23:32:40.000,N,11272877,2018,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2018-04-20 00:00:00.000,N,,,,,,,,,2018-04-12 00:00:00.000,,,N
